distance_km,trip_duration_s,rated_range_km,ambient_temp_c,aggressiveness_score,hard_braking_pct,hard_accel_pct,roughness_score,pothole_density_per_km,thermal_stress_index,is_extreme_heat,traffic_factor,idle_fraction,num_stops,avg_moving_speed_kmh,load_factor,load_ratio,total_mass_kg,actual_range_km,city,season,total_energy_kwh,trip_id
15.453710295455679,2940,120.0,32.8,0.62,0.0,0.0,5.12,2.91,4.71,0,2.18,0.0007,0,18.94,5.75,1.0748,456.8,156.0,chennai,monsoon,0.7179,386
3.312190420087328,629,120.0,36.6,0.62,0.0,0.0,5.37,3.32,4.18,0,2.18,0.0016,0,18.99,6.57,1.1569,491.7,114.67,bengaluru,summer,0.2267,387
12.997693153951042,2567,120.0,31.7,0.62,0.0,0.0,3.1,2.15,3.85,0,2.39,0.0039,3,18.29,6.07,1.1073,470.6,156.0,chennai,monsoon,0.6137,388
3.885830668529671,744,120.0,34.0,0.59,0.0,0.0,4.09,2.32,3.73,0,2.21,0.004,0,18.88,7.09,1.2092,513.9,116.74,bengaluru,summer,0.2398,389
20.221844883684973,3707,120.0,45.8,0.63,0.0,0.0,4.59,2.52,8.7,1,2.23,0.0016,3,19.67,5.78,1.0776,458.0,150.27,delhi,summer,0.9615,390
7.053988441521384,1323,120.0,35.7,0.63,0.0,0.0,4.24,2.27,4.53,0,2.18,0.003,0,19.25,6.75,1.1753,499.5,130.73,bengaluru,summer,0.4065,391
20.568135391876726,3826,120.0,25.2,0.63,0.0,0.0,5.71,2.24,0.96,0,2.15,0.0003,0,19.36,7.31,1.2313,523.3,131.78,delhi,monsoon,1.2162,392
5.1189297762474855,1000,120.0,24.6,0.67,0.0,0.0,4.09,2.15,1.16,0,2.22,0.001,0,18.45,7.25,1.2249,520.6,126.26,bengaluru,winter,0.3058,393
9.650154522807924,1739,120.0,32.6,0.64,0.0,0.0,3.92,2.28,3.06,0,2.19,0.0035,1,20.04,7.1,1.2096,514.1,149.01,bengaluru,summer,0.509,394
19.10731955415821,3448,120.0,46.0,0.62,0.0,0.0,5.16,2.62,8.42,1,2.14,0.0012,1,19.97,7.27,1.2268,521.4,122.56,delhi,summer,1.1315,395
4.074404198895389,738,120.0,5.7,0.65,0.0,0.0,3.84,1.96,3.73,0,2.13,0.0027,0,19.93,6.91,1.1906,506.0,147.48,delhi,winter,0.2147,396
20.68917514905015,3922,120.0,31.8,0.62,0.0,0.0,4.94,2.85,2.99,0,2.21,0.0008,1,19.0,6.89,1.1892,505.4,141.87,bengaluru,summer,1.0522,397
9.898792336777097,1856,120.0,34.2,0.64,0.0,0.0,4.86,3.13,3.74,0,2.3,0.0027,2,19.25,6.92,1.1922,506.7,122.22,chennai,summer,0.6363,398
12.13206821423319,2315,120.0,28.2,0.62,0.0,0.0,4.95,2.47,2.0,0,2.19,0.0009,0,18.88,6.54,1.1536,490.3,139.01,bengaluru,monsoon,0.6699,399
13.618011931933593,2607,120.0,33.2,0.63,0.0,0.0,4.48,3.3,4.92,0,2.19,0.0004,0,18.81,5.56,1.056,448.8,156.0,chennai,monsoon,0.6327,400
15.162461035789583,2879,120.0,25.2,0.62,0.0,0.0,4.92,3.3,0.88,0,2.18,0.0014,0,18.98,7.49,1.2492,530.9,110.69,bengaluru,winter,1.0721,401
12.02574847968241,2214,120.0,26.0,0.6,0.0,0.0,4.45,1.75,1.55,0,2.2,0.0023,1,19.6,5.44,1.0438,443.6,156.0,delhi,monsoon,0.5464,402
7.881525177149429,1429,120.0,30.0,0.65,0.0,0.0,4.63,2.66,2.45,0,2.21,0.0035,1,19.92,7.48,1.2475,530.2,117.39,bengaluru,monsoon,0.5263,403
11.142758098838017,2073,120.0,30.8,0.62,0.0,0.0,4.47,1.79,3.43,0,2.15,0.0005,0,19.36,5.38,1.0379,441.1,156.0,bengaluru,monsoon,0.5065,404
10.21283689119642,1932,120.0,37.9,0.63,0.0,0.0,3.98,2.15,5.43,0,2.18,0.001,0,19.05,7.36,1.2362,525.4,116.14,chennai,summer,0.6736,405
18.80250021984459,3542,120.0,20.3,0.61,0.0,0.0,5.13,2.82,0.84,0,2.17,0.0011,0,19.13,6.16,1.1162,474.4,156.0,bengaluru,winter,0.9041,406
9.4335269768547,1801,120.0,30.5,0.62,0.0,0.0,3.91,2.54,1.84,0,2.26,0.0017,1,18.89,5.27,1.0266,436.3,156.0,bengaluru,summer,0.4235,407
19.71266629306504,3684,120.0,26.6,0.62,0.0,0.0,5.07,2.38,1.57,0,2.16,0.0005,0,19.27,6.86,1.1859,504.0,106.91,bengaluru,winter,1.3534,408
19.826856098127887,3759,120.0,43.5,0.61,0.0,0.0,4.52,1.87,7.71,1,2.21,0.0011,1,19.01,7.39,1.2388,526.5,110.76,delhi,summer,1.3916,409
8.499614875417686,1572,120.0,25.1,0.62,0.0,0.0,4.26,2.12,0.3,0,2.16,0.0025,0,19.51,7.36,1.2358,525.2,121.95,bengaluru,winter,0.4991,410
8.179660284165966,1514,120.0,21.6,0.64,0.0,0.0,3.84,2.08,1.28,0,2.24,0.0033,1,19.51,7.63,1.2628,536.7,142.36,bengaluru,monsoon,0.4456,411
5.982438245064175,1133,120.0,31.6,0.63,0.0,0.0,3.94,2.17,2.95,0,2.18,0.0009,0,19.03,6.95,1.1951,507.9,141.95,chennai,monsoon,0.311,412
18.454007232766934,3531,120.0,39.6,0.61,0.0,0.0,4.74,2.71,6.12,0,2.22,0.0008,1,18.83,6.76,1.1762,499.9,110.61,chennai,summer,1.2422,413
6.309271459518087,1147,120.0,37.8,0.62,0.0,0.0,5.25,3.33,5.57,0,2.12,0.0009,0,19.82,7.2,1.2202,518.6,134.13,bengaluru,summer,0.3363,414
10.771851630140853,1978,120.0,39.6,0.64,0.0,0.0,4.49,2.04,5.73,0,2.25,0.002,2,19.64,5.86,1.0861,461.6,148.53,delhi,summer,0.5208,415
15.10955746369439,2838,120.0,23.4,0.61,0.0,0.0,4.88,2.51,1.76,0,2.16,0.0004,0,19.17,7.56,1.2565,534.0,113.91,bengaluru,monsoon,0.9797,416
4.736943234517248,894,120.0,19.9,0.63,0.0,0.0,4.06,1.9,1.9,0,2.18,0.0022,0,19.11,6.95,1.1948,507.8,111.97,delhi,monsoon,0.3312,417
20.298464507148296,3715,120.0,33.3,0.63,0.0,0.0,3.5,2.41,2.84,0,2.2,0.0022,2,19.71,7.21,1.2214,519.1,108.61,bengaluru,summer,1.4359,418
4.1667875283342015,772,120.0,27.7,0.67,0.0,0.0,4.77,1.92,1.58,0,2.32,0.0052,1,19.53,6.99,1.1993,509.7,100.23,bengaluru,monsoon,0.3023,419
8.798196980002002,1621,120.0,36.0,0.64,0.0,0.0,3.52,1.82,4.72,0,2.31,0.0062,2,19.65,6.16,1.1162,474.4,146.21,chennai,summer,0.4288,420
7.438596167462471,1365,120.0,34.3,0.62,0.0,0.0,4.62,2.82,4.55,0,2.14,0.0022,0,19.66,6.79,1.1788,501.0,120.76,chennai,monsoon,0.4633,421
17.426760867579308,3312,120.0,32.3,0.64,0.0,0.0,4.24,2.24,2.96,0,2.25,0.0012,2,18.96,6.17,1.1169,474.7,155.12,bengaluru,summer,0.849,422
5.18332276691096,973,120.0,25.5,0.63,0.0,0.0,4.45,2.32,2.15,0,2.19,0.0041,0,19.25,7.25,1.2247,520.5,140.57,bengaluru,monsoon,0.2765,423
13.368372185869848,2544,120.0,46.2,0.62,0.0,0.0,4.58,1.87,8.5,1,2.18,0.0008,0,18.93,6.86,1.1861,504.1,128.15,delhi,summer,0.7588,424
2.30415591968416,471,120.0,23.8,0.62,0.0,0.0,4.13,2.17,0.61,0,2.32,0.0064,0,17.72,7.32,1.2325,523.8,122.73,bengaluru,winter,0.1344,425
12.840063564921257,2523,120.0,28.7,0.61,0.0,0.0,4.82,2.8,2.3,0,2.23,0.0012,0,18.34,7.3,1.2304,522.9,113.99,bengaluru,monsoon,0.8163,426
5.215266026969078,980,120.0,33.7,0.61,0.0,0.0,5.58,3.64,3.53,0,2.2,0.0051,0,19.25,7.09,1.2094,514.0,146.81,chennai,summer,0.2709,427
13.144466799037353,2415,120.0,28.4,0.62,0.0,0.0,3.69,2.21,2.7,0,2.19,0.0021,1,19.63,6.94,1.1936,507.3,130.41,bengaluru,monsoon,0.7501,428
9.682220445905156,1895,120.0,8.8,0.61,0.0,0.0,4.51,2.17,2.97,0,2.31,0.0053,1,18.48,6.89,1.1889,505.3,156.0,delhi,winter,0.4875,429
18.641877381703964,3494,120.0,36.5,0.63,0.0,0.0,4.71,2.36,4.14,0,2.16,0.0003,0,19.21,5.38,1.0384,441.3,156.0,bengaluru,summer,0.853,430
6.400939015374799,1195,120.0,22.3,0.61,0.0,0.0,5.29,2.66,1.18,0,2.16,0.0017,0,19.31,5.17,1.0167,432.1,156.0,delhi,monsoon,0.2838,431
15.295084302957365,2813,120.0,18.9,0.63,0.0,0.0,4.2,1.96,0.92,0,2.22,0.0011,2,19.59,5.14,1.0139,430.9,156.0,bengaluru,winter,0.6893,432
3.0522683564232804,559,120.0,21.3,0.63,0.0,0.0,3.65,1.64,1.14,0,2.4,0.0107,1,19.86,7.52,1.2515,531.9,118.6,chennai,winter,0.202,433
15.962427530182604,2965,120.0,34.0,0.62,0.0,0.0,5.09,2.51,3.18,0,2.19,0.0007,1,19.39,6.03,1.1033,468.9,150.76,bengaluru,summer,0.7592,434
19.572898610599538,3659,120.0,26.0,0.61,0.0,0.0,4.29,2.2,2.41,0,2.16,0.0008,0,19.27,7.65,1.2647,537.5,101.84,bengaluru,monsoon,1.3882,435
13.815711312858017,2642,120.0,28.9,0.62,0.0,0.0,4.2,1.88,2.86,0,2.29,0.0023,2,18.87,6.6,1.1595,492.8,119.8,bengaluru,monsoon,0.8526,436
5.4742941594246455,1005,120.0,22.4,0.62,0.0,0.0,4.73,2.56,0.92,0,2.14,0.002,0,19.65,6.87,1.1866,504.3,138.34,bengaluru,winter,0.2822,437
5.303948536106121,1010,120.0,27.8,0.63,0.0,0.0,3.76,2.07,1.82,0,2.19,0.002,0,18.94,6.6,1.16,493.0,106.15,bengaluru,monsoon,0.3612,438
13.602139712067084,2599,120.0,26.8,0.62,0.0,0.0,4.51,2.28,0.99,0,2.18,0.0004,0,18.85,7.13,1.2132,515.6,138.92,bengaluru,winter,0.6978,439
18.03842733277154,3356,120.0,30.1,0.63,0.0,0.0,3.93,2.61,2.47,0,2.23,0.0021,2,19.39,6.72,1.1715,497.9,137.29,bengaluru,summer,1.0164,440
4.466754961134573,870,120.0,25.4,0.62,0.0,0.0,3.87,2.01,1.78,0,2.22,0.0023,0,18.52,7.34,1.2341,524.5,112.51,delhi,monsoon,0.3106,441
11.724077799169201,2185,120.0,15.7,0.62,0.0,0.0,4.25,2.9,1.93,0,2.21,0.0009,1,19.33,6.77,1.1772,500.3,128.35,bengaluru,winter,0.6701,442
3.9658249109972057,722,120.0,25.9,0.66,0.0,0.0,3.78,2.27,1.57,0,2.13,0.0014,0,19.8,5.08,1.0078,428.3,156.0,delhi,monsoon,0.1801,443
20.296333006571984,3826,120.0,25.9,0.63,0.0,0.0,4.15,2.17,1.34,0,2.2,0.001,1,19.12,7.37,1.2367,525.6,122.33,bengaluru,monsoon,1.2027,444
8.867568585372817,1653,120.0,21.3,0.64,0.0,0.0,3.61,2.59,0.89,0,2.16,0.0012,0,19.34,7.2,1.2202,518.6,127.64,bengaluru,winter,0.5239,445
19.52429583987118,3665,120.0,29.9,0.63,0.0,0.0,5.27,3.23,3.03,0,2.16,0.0005,0,19.19,6.13,1.1129,473.0,150.22,chennai,monsoon,0.9567,446
5.696963704610248,1137,120.0,40.1,0.64,0.0,0.0,5.11,2.98,5.77,1,2.24,0.0009,0,18.05,7.11,1.2111,514.7,116.5,delhi,summer,0.3682,447
3.1814416069416946,648,120.0,28.5,0.62,0.0,0.0,5.48,2.83,2.24,0,2.29,0.0031,0,17.73,7.56,1.2565,534.0,127.09,bengaluru,monsoon,0.1897,448
18.579759143461885,3411,120.0,33.4,0.62,0.0,0.0,4.4,2.37,4.7,0,2.13,0.0009,0,19.63,6.69,1.1687,496.7,119.13,chennai,monsoon,1.1491,449
1.828366645611223,350,120.0,40.2,0.67,0.0,0.0,4.52,2.73,6.44,1,2.25,0.0086,0,18.96,6.86,1.1861,504.1,107.33,bengaluru,summer,0.1251,450
15.548695309339545,2921,120.0,7.3,0.62,0.0,0.0,3.83,2.19,3.37,0,2.16,0.0007,0,19.18,7.41,1.2409,527.4,132.91,delhi,winter,0.9136,451
14.567747946557386,2779,120.0,25.4,0.63,0.0,0.0,4.64,2.95,1.14,0,2.23,0.0011,1,18.89,7.6,1.26,535.5,133.41,bengaluru,winter,0.7839,452
6.703559740225237,1248,120.0,6.4,0.62,0.0,0.0,5.35,3.28,3.51,0,2.16,0.0016,0,19.37,7.44,1.2445,528.9,128.2,delhi,winter,0.3972,453
5.20098358827351,1068,120.0,18.3,0.61,0.0,0.0,4.12,2.31,1.03,0,2.29,0.0019,0,17.56,5.69,1.0687,454.2,156.0,chennai,winter,0.2337,454
1.7021311787181466,350,120.0,20.4,0.6,0.0,0.0,3.34,1.76,0.74,0,2.3,0.0029,0,17.56,7.64,1.264,537.2,104.85,bengaluru,winter,0.1196,455
2.6915783260839357,542,120.0,40.7,0.64,0.0,0.0,4.48,2.97,6.07,1,2.28,0.0037,0,17.94,6.6,1.1595,492.8,122.16,bengaluru,summer,0.17,456
10.393157798439038,1949,120.0,26.6,0.63,0.0,0.0,5.01,3.18,1.36,0,2.22,0.001,1,19.22,7.25,1.2247,520.5,128.62,chennai,winter,0.6047,457
19.47431719719368,3625,120.0,27.9,0.61,0.0,0.0,3.84,2.26,2.78,0,2.15,0.0006,0,19.35,7.64,1.2635,537.0,103.99,bengaluru,monsoon,1.3911,458
12.725491986259653,2358,120.0,39.6,0.63,0.0,0.0,4.57,2.51,5.74,0,2.15,0.0008,0,19.44,6.94,1.1944,507.6,130.43,delhi,summer,0.7301,459
10.23549263616936,1921,120.0,35.2,0.63,0.0,0.0,4.13,2.25,4.11,0,2.17,0.0021,0,19.22,7.1,1.2096,514.1,111.6,bengaluru,summer,0.659,460
16.549698819196795,3162,120.0,29.0,0.64,0.0,0.0,3.92,2.48,2.77,0,2.22,0.0006,1,18.85,7.28,1.2285,522.1,111.03,bengaluru,monsoon,1.0729,461
7.359310995183377,1406,120.0,19.7,0.62,0.0,0.0,5.4,3.26,0.78,0,2.21,0.0036,0,18.91,6.55,1.1546,490.7,122.04,bengaluru,winter,0.4544,462
12.108751517770282,2265,120.0,28.2,0.63,0.0,0.0,4.94,3.39,2.38,0,2.22,0.0022,1,19.29,7.29,1.2287,522.2,132.63,bengaluru,monsoon,0.709,463
12.633345724072651,2408,120.0,21.1,0.63,0.0,0.0,4.19,2.69,1.12,0,2.29,0.0021,2,18.92,5.78,1.0779,458.1,155.14,chennai,winter,0.586,464
6.8493472858916755,1316,120.0,19.0,0.63,0.0,0.0,3.92,1.61,1.04,0,2.22,0.0038,0,18.8,6.98,1.1979,509.1,103.52,bengaluru,winter,0.4799,465
10.682557953093067,1966,120.0,31.3,0.62,0.0,0.0,4.01,2.62,2.36,0,2.14,0.001,0,19.58,6.69,1.1692,496.9,145.94,bengaluru,summer,0.5405,466
15.877587376489803,2950,120.0,8.4,0.63,0.0,0.0,5.01,2.96,3.06,0,2.15,0.0003,0,19.38,6.53,1.1534,490.2,143.35,delhi,winter,0.7921,467
12.888543570705611,2335,120.0,22.5,0.63,0.0,0.0,4.06,1.47,0.77,0,2.16,0.0009,1,19.89,7.22,1.2224,519.5,106.99,bengaluru,winter,0.904,468
15.341054155258472,2771,120.0,28.7,0.62,0.0,0.0,4.06,2.74,2.38,0,2.11,0.0007,0,19.94,6.59,1.1593,492.7,120.75,chennai,monsoon,0.949,469
3.913188178779834,769,120.0,29.1,0.61,0.0,0.0,4.69,3.07,3.17,0,2.23,0.0013,0,18.34,5.98,1.0981,466.7,156.0,bengaluru,monsoon,0.1841,470
5.530043708036213,1103,120.0,7.2,0.61,0.0,0.0,6.52,3.44,3.33,0,2.24,0.0009,0,18.07,5.76,1.0758,457.2,156.0,delhi,winter,0.2547,471
13.39440351434659,2504,120.0,17.5,0.62,0.0,0.0,4.42,2.76,1.18,0,2.16,0.0012,0,19.28,5.68,1.0675,453.7,156.0,bengaluru,winter,0.6268,472
15.077256868315336,2729,120.0,19.2,0.61,0.0,0.0,5.62,2.79,1.01,0,2.12,0.0011,0,19.91,7.4,1.2402,527.1,135.7,bengaluru,winter,0.8047,473
17.309484823405477,3225,120.0,21.9,0.63,0.0,0.0,4.22,2.02,1.13,0,2.19,0.0009,1,19.34,5.04,1.0035,426.5,156.0,chennai,winter,0.7671,474
2.8823415533225907,543,120.0,32.8,0.61,0.0,0.0,6.0,3.47,3.56,0,2.62,0.0055,2,19.21,6.93,1.1927,506.9,125.72,bengaluru,summer,0.1691,475
18.722446474529256,3555,120.0,8.3,0.61,0.0,0.0,4.69,3.04,3.62,0,2.18,0.0011,0,18.98,7.09,1.2089,513.8,129.63,delhi,winter,1.0654,476
4.300275804544153,778,120.0,34.4,0.64,0.0,0.0,4.04,1.4,3.33,0,2.13,0.0026,0,19.95,5.77,1.0772,457.8,156.0,bengaluru,summer,0.2057,477
1.7763810497818762,339,120.0,30.8,0.58,0.0,0.0,2.3,1.13,3.19,0,2.2,0.0029,0,18.92,6.84,1.1842,503.3,125.16,bengaluru,monsoon,0.1093,478
5.528643776303414,1037,120.0,29.0,0.65,0.0,0.0,2.94,1.45,2.11,0,2.18,0.0029,0,19.25,7.11,1.2106,514.5,142.12,bengaluru,monsoon,0.2943,479
14.511801201920782,2757,120.0,30.3,0.61,0.0,0.0,5.52,3.38,2.89,0,2.28,0.0029,2,19.0,7.6,1.2598,535.4,120.06,delhi,monsoon,0.9369,480
19.842235849285363,3753,120.0,39.9,0.62,0.0,0.0,4.37,2.22,6.36,0,2.17,0.0003,0,19.04,7.48,1.2482,530.5,113.27,delhi,summer,1.2917,481
4.4083060076462806,904,120.0,19.4,0.62,0.0,0.0,3.42,1.36,1.18,0,2.28,0.0011,0,17.57,7.27,1.2266,521.3,143.0,bengaluru,winter,0.2328,482
12.995109255217976,2454,120.0,27.7,0.61,0.0,0.0,5.08,2.69,2.49,0,2.17,0.0008,0,19.08,5.71,1.0708,455.1,156.0,delhi,monsoon,0.5981,483
19.578370286756012,3652,120.0,25.1,0.62,0.0,0.0,4.21,3.22,1.45,0,2.15,0.0005,0,19.31,5.11,1.0106,429.5,156.0,bengaluru,monsoon,0.871,484
6.551809721717392,1229,120.0,41.3,0.63,0.0,0.0,5.56,2.9,6.31,1,2.17,0.0024,0,19.23,7.2,1.2198,518.4,136.72,bengaluru,summer,0.3477,485
8.113131851899919,1581,120.0,27.5,0.63,0.0,0.0,4.61,1.73,2.3,0,2.31,0.0038,1,18.54,6.95,1.1946,507.7,143.34,bengaluru,monsoon,0.4196,486
4.490936865888673,819,120.0,26.4,0.63,0.0,0.0,4.95,2.67,1.92,0,2.15,0.0037,0,19.81,5.82,1.0821,459.9,156.0,bengaluru,monsoon,0.2165,487
14.56374979145916,2647,120.0,11.1,0.62,0.0,0.0,5.04,2.4,2.47,0,2.12,0.0008,0,19.82,5.64,1.0638,452.1,156.0,delhi,winter,0.6792,488
20.438457060800587,3804,120.0,20.4,0.62,0.0,0.0,4.44,2.35,0.66,0,2.15,0.0011,0,19.36,7.43,1.2431,528.3,131.76,bengaluru,winter,1.2082,489
4.841654730620454,909,120.0,36.1,0.63,0.0,0.0,6.03,4.13,4.43,0,2.17,0.0011,0,19.2,6.0,1.1002,467.6,151.08,bengaluru,summer,0.2353,490
4.767463991862822,917,120.0,9.6,0.65,0.0,0.0,5.0,2.31,3.35,0,2.2,0.0011,0,18.74,6.75,1.1748,499.3,109.9,delhi,winter,0.3331,491
4.5238082455493585,835,120.0,25.1,0.61,0.0,0.0,5.95,3.32,0.77,0,2.2,0.0084,0,19.66,7.27,1.2266,521.3,135.01,bengaluru,monsoon,0.2419,492
3.055033908363583,591,120.0,29.5,0.63,0.0,0.0,4.88,2.62,2.77,0,2.44,0.0068,1,18.72,7.55,1.2546,533.2,137.71,chennai,monsoon,0.1644,493
6.963862404772433,1319,120.0,28.7,0.61,0.0,0.0,4.58,2.15,2.18,0,2.18,0.0008,0,19.02,7.52,1.2522,532.2,124.81,bengaluru,monsoon,0.4099,494
10.717858347392026,2024,120.0,34.7,0.62,0.0,0.0,3.85,2.15,4.09,0,2.17,0.0005,0,19.07,5.8,1.0802,459.1,156.0,bengaluru,summer,0.5037,495
6.666445092919492,1284,120.0,31.1,0.64,0.0,0.0,6.18,3.75,2.52,0,2.29,0.0016,1,18.72,7.5,1.2499,531.2,132.96,bengaluru,summer,0.3613,496
1.659132126484124,365,120.0,31.8,0.61,0.0,0.0,5.47,3.01,4.18,0,2.42,0.0082,0,16.49,7.06,1.2061,512.6,132.08,delhi,monsoon,0.0972,497
13.965006401950982,2668,120.0,24.7,0.61,0.0,0.0,5.17,3.08,2.1,0,2.24,0.0015,1,18.87,6.59,1.1586,492.4,106.44,chennai,monsoon,0.9362,498
3.5333303628565282,615,120.0,23.1,0.62,0.0,0.0,5.25,2.26,1.28,0,2.27,0.0065,1,20.81,6.64,1.164,494.7,109.24,delhi,monsoon,0.2433,499
11.060249041349003,2011,120.0,36.4,0.61,0.0,0.0,4.8,2.8,4.77,0,2.13,0.0025,0,19.85,6.58,1.1576,492.0,140.35,bengaluru,summer,0.6103,500
12.672132716693792,2390,120.0,20.8,0.61,0.0,0.0,5.25,3.16,0.59,0,2.22,0.0017,1,19.12,5.94,1.0936,464.8,154.72,chennai,winter,0.5992,501
8.94611216793504,1661,120.0,22.4,0.61,0.0,0.0,3.9,2.35,0.52,0,2.16,0.0024,0,19.43,7.68,1.2685,539.1,117.1,bengaluru,winter,0.5856,502
5.0394614015810575,919,120.0,29.2,0.63,0.0,0.0,4.64,1.79,1.74,0,2.13,0.0022,0,19.78,7.7,1.2704,539.9,119.88,bengaluru,summer,0.3039,503
1.917693416000926,362,120.0,29.8,0.61,0.0,0.0,2.81,1.56,3.15,0,2.19,0.0028,0,19.12,7.42,1.2421,527.9,118.5,chennai,monsoon,0.1246,504
4.709946638675852,913,120.0,20.8,0.64,0.0,0.0,4.97,3.82,0.71,0,2.34,0.0022,1,18.61,6.69,1.1689,496.8,105.51,bengaluru,winter,0.3205,505
12.831240134029194,2422,120.0,26.1,0.61,0.0,0.0,4.24,1.79,2.03,0,2.27,0.0017,2,19.1,6.62,1.1616,493.7,149.43,delhi,monsoon,0.6324,506
8.912728717670587,1650,120.0,20.5,0.64,0.0,0.0,6.38,2.92,1.45,0,2.15,0.0012,0,19.47,5.85,1.0849,461.1,150.81,delhi,monsoon,0.4279,507
11.780700305115976,2241,120.0,26.8,0.61,0.0,0.0,3.7,2.21,2.12,0,2.18,0.0009,0,18.94,7.52,1.2525,532.3,135.15,bengaluru,monsoon,0.6271,508
8.187139999560909,1604,120.0,24.8,0.64,0.0,0.0,4.36,2.81,1.52,0,2.3,0.0012,1,18.4,6.0,1.0995,467.3,151.88,bengaluru,monsoon,0.3916,509
8.046908928962615,1495,120.0,35.1,0.63,0.0,0.0,4.22,2.24,4.54,0,2.31,0.0027,2,19.42,7.21,1.2212,519.0,132.71,bengaluru,summer,0.476,510
5.630095832015004,1152,120.0,24.8,0.63,0.0,0.0,5.23,3.02,1.77,0,2.29,0.0026,0,17.64,7.32,1.2315,523.4,106.73,bengaluru,monsoon,0.3917,511
4.188006243849642,771,120.0,27.0,0.64,0.0,0.0,5.67,4.06,1.69,0,2.5,0.0117,2,19.77,5.13,1.0134,430.7,156.0,chennai,winter,0.1888,512
2.7117726847381665,533,120.0,20.9,0.67,0.0,0.0,5.85,3.69,0.97,0,2.26,0.0056,0,18.41,7.49,1.2487,530.7,136.01,bengaluru,winter,0.1483,513
13.713295684908056,2446,120.0,45.9,0.6,0.0,0.0,5.16,2.84,8.28,1,2.19,0.0025,2,20.23,6.83,1.1831,502.8,116.89,delhi,summer,0.8588,514
11.636084948368294,2186,120.0,47.0,0.61,0.0,0.0,5.28,3.01,8.5,1,2.23,0.0027,1,19.21,7.43,1.2426,528.1,121.46,delhi,summer,0.7467,515
17.51458305258018,3303,120.0,38.9,0.62,0.0,0.0,3.59,2.51,5.75,0,2.24,0.0009,2,19.11,7.58,1.2579,534.6,142.13,chennai,summer,0.931,516
18.318687520913453,3457,120.0,37.5,0.61,0.0,0.0,4.63,2.35,4.63,0,2.21,0.002,1,19.11,6.55,1.1553,491.0,107.5,chennai,summer,1.2159,517
5.598066762755728,1018,120.0,30.2,0.62,0.0,0.0,3.97,1.96,2.58,0,2.39,0.0088,2,19.96,5.47,1.0466,444.8,155.49,bengaluru,monsoon,0.2603,518
10.337231321055334,1938,120.0,25.4,0.62,0.0,0.0,4.74,3.0,1.55,0,2.23,0.0015,1,19.23,7.54,1.2544,533.1,105.6,chennai,monsoon,0.7345,519
16.191905872789082,3045,120.0,37.1,0.62,0.0,0.0,4.29,2.47,4.57,0,2.17,0.001,0,19.16,7.63,1.2633,536.9,103.58,bengaluru,summer,1.1421,520
12.197299753478367,2275,120.0,9.1,0.64,0.0,0.0,4.63,2.21,2.9,0,2.15,0.0004,0,19.31,6.81,1.1807,501.8,125.12,delhi,winter,0.7031,521
7.132085730061673,1319,120.0,7.0,0.63,0.0,0.0,4.78,2.24,3.88,0,2.15,0.0015,0,19.5,5.9,1.0901,463.3,156.0,delhi,winter,0.3432,522
19.297596950417716,3658,120.0,25.4,0.62,0.0,0.0,3.87,2.33,0.77,0,2.21,0.0008,1,19.01,6.67,1.1671,496.0,147.04,chennai,winter,0.9666,523
12.388635403229964,2221,120.0,11.1,0.62,0.0,0.0,4.53,2.74,2.8,0,2.1,0.0005,0,20.09,7.02,1.2024,511.0,109.39,delhi,winter,0.8668,524
9.602250164501553,1822,120.0,10.4,0.6,0.0,0.0,5.66,3.96,2.7,0,2.18,0.0011,0,18.99,5.88,1.0882,462.5,156.0,delhi,winter,0.4466,525
19.697690117922544,3713,120.0,37.8,0.61,0.0,0.0,4.07,2.28,5.14,0,2.2,0.0011,1,19.12,5.2,1.0205,433.7,156.0,bengaluru,summer,0.8737,526
5.017747803645555,948,120.0,38.5,0.63,0.0,0.0,4.56,2.19,5.97,0,2.34,0.0074,1,19.19,7.31,1.2306,523.0,117.25,bengaluru,summer,0.3312,527
15.14503663310323,2793,120.0,34.2,0.61,0.0,0.0,4.04,1.98,3.54,0,2.14,0.0004,0,19.53,7.49,1.2494,531.0,144.8,bengaluru,summer,0.8037,528
11.386268848963933,2093,120.0,34.6,0.59,0.0,0.0,4.96,2.63,4.11,0,2.14,0.001,0,19.6,6.12,1.1125,472.8,156.0,bengaluru,summer,0.5367,529
18.297764124829325,3410,120.0,30.7,0.64,0.0,0.0,4.73,2.73,3.78,0,2.2,0.0029,1,19.37,6.11,1.1108,472.1,154.44,bengaluru,monsoon,0.8945,530
9.054326897395697,1766,120.0,35.8,0.63,0.0,0.0,3.89,2.1,4.29,0,2.22,0.0017,0,18.49,6.74,1.1736,498.8,131.83,bengaluru,summer,0.5093,531
4.241581185151785,798,120.0,38.0,0.63,0.0,0.0,4.01,1.65,5.54,0,2.21,0.0063,0,19.25,7.58,1.2584,534.8,102.88,bengaluru,summer,0.3041,532
1.5726259917393042,354,120.0,29.3,0.62,0.0,0.0,2.76,0.0,2.82,0,2.85,0.0113,1,16.15,7.69,1.2689,539.3,126.6,delhi,monsoon,0.0955,533
4.80947892580706,897,120.0,18.7,0.63,0.0,0.0,4.32,2.91,1.25,0,2.17,0.0022,0,19.34,5.54,1.0544,448.1,156.0,bengaluru,winter,0.2232,534
