cycle,ah_throughput_cumulative,q_loss_pct,soh_pct,temperature_avg,is_fast_charge,min_soc,vehicle_id,city,fast_charge_pct,avg_daily_km,driving_aggressiveness
345,12849.309999999992,352.3439717928294,0.0,25.6,False,0.153,5,bengaluru,0.33,29.9,2.4
346,12882.939999999991,353.4823936043112,0.0,27.3,True,0.05,5,bengaluru,0.33,29.9,2.4
347,12919.57999999999,354.5884332066184,0.0,25.5,True,0.076,5,bengaluru,0.33,29.9,2.4
348,12952.859999999991,355.43742244111365,0.0,26.7,False,0.05,5,bengaluru,0.33,29.9,2.4
349,12992.65999999999,356.82332665417067,0.0,29.8,True,0.05,5,bengaluru,0.33,29.9,2.4
350,13036.669999999991,357.7092778698232,0.0,28.4,False,0.102,5,bengaluru,0.33,29.9,2.4
351,13079.619999999992,359.05038402578396,0.0,28.0,True,0.062,5,bengaluru,0.33,29.9,2.4
352,13123.619999999992,359.87880022469926,0.0,26.8,False,0.19,5,bengaluru,0.33,29.9,2.4
353,13165.729999999992,361.00600252900205,0.0,30.4,False,0.059,5,bengaluru,0.33,29.9,2.4
354,13207.909999999993,361.8222344323408,0.0,27.0,False,0.12,5,bengaluru,0.33,29.9,2.4
355,13245.959999999992,362.64754885600684,0.0,24.3,False,0.09,5,bengaluru,0.33,29.9,2.4
356,13282.979999999992,363.3485541949321,0.0,25.1,False,0.17,5,bengaluru,0.33,29.9,2.4
357,13317.809999999992,364.1210737851858,0.0,28.2,False,0.139,5,bengaluru,0.33,29.9,2.4
358,13355.329999999993,365.34543890921105,0.0,27.6,True,0.083,5,bengaluru,0.33,29.9,2.4
359,13397.649999999992,366.39027182512103,0.0,28.5,False,0.05,5,bengaluru,0.33,29.9,2.4
360,13429.869999999992,367.17602103463395,0.0,24.6,False,0.106,5,bengaluru,0.33,29.9,2.4
361,13461.219999999992,368.01124794066607,0.0,25.2,True,0.103,5,bengaluru,0.33,29.9,2.4
362,13503.369999999992,368.9986074977971,0.0,27.2,False,0.092,5,bengaluru,0.33,29.9,2.4
363,13535.309999999992,369.9162201413741,0.0,29.1,False,0.055,5,bengaluru,0.33,29.9,2.4
364,13572.309999999992,370.8870512730978,0.0,26.6,True,0.148,5,bengaluru,0.33,29.9,2.4
365,13606.909999999993,371.94757422834795,0.0,29.6,True,0.106,5,bengaluru,0.33,29.9,2.4
366,13640.069999999992,372.75777796153096,0.0,30.0,False,0.124,5,bengaluru,0.33,29.9,2.4
367,13678.439999999993,373.81696810913286,0.0,28.2,True,0.169,5,bengaluru,0.33,29.9,2.4
368,13710.689999999993,374.6381740658026,0.0,30.7,False,0.127,5,bengaluru,0.33,29.9,2.4
369,13743.569999999992,375.43638716689776,0.0,25.4,False,0.066,5,bengaluru,0.33,29.9,2.4
370,13774.639999999992,376.34392228756184,0.0,29.2,False,0.057,5,bengaluru,0.33,29.9,2.4
371,13816.079999999993,377.28655304447517,0.0,30.7,False,0.203,5,bengaluru,0.33,29.9,2.4
372,13849.329999999993,378.36775463920577,0.0,30.6,True,0.116,5,bengaluru,0.33,29.9,2.4
373,13880.679999999993,379.5242089209505,0.0,28.6,True,0.05,5,bengaluru,0.33,29.9,2.4
374,13921.179999999993,380.73117314803386,0.0,32.6,False,0.05,5,bengaluru,0.33,29.9,2.4
375,13958.039999999994,382.01120055077905,0.0,28.9,True,0.059,5,bengaluru,0.33,29.9,2.4
376,13998.019999999993,382.89448055935827,0.0,29.6,False,0.115,5,bengaluru,0.33,29.9,2.4
377,14033.909999999993,384.2756289327989,0.0,31.1,True,0.067,5,bengaluru,0.33,29.9,2.4
378,14078.609999999993,385.21094457161183,0.0,29.5,False,0.102,5,bengaluru,0.33,29.9,2.4
379,14121.769999999993,386.2316313012104,0.0,32.1,False,0.112,5,bengaluru,0.33,29.9,2.4
380,14159.849999999993,387.6410833817054,0.0,30.8,True,0.057,5,bengaluru,0.33,29.9,2.4
381,14197.249999999993,388.7457770320069,0.0,31.5,False,0.05,5,bengaluru,0.33,29.9,2.4
382,14231.139999999992,390.1116726216828,0.0,31.6,True,0.08,5,bengaluru,0.33,29.9,2.4
383,14272.799999999992,391.0264402285372,0.0,29.9,False,0.157,5,bengaluru,0.33,29.9,2.4
384,14309.489999999993,391.97639962353503,0.0,28.1,False,0.052,5,bengaluru,0.33,29.9,2.4
385,14343.989999999993,393.28960859103915,0.0,30.4,True,0.05,5,bengaluru,0.33,29.9,2.4
386,14376.069999999992,394.42211057072717,0.0,34.2,False,0.05,5,bengaluru,0.33,29.9,2.4
387,14420.089999999993,395.83597669002523,0.0,33.4,True,0.115,5,bengaluru,0.33,29.9,2.4
388,14459.859999999993,396.7022403190572,0.0,29.2,False,0.122,5,bengaluru,0.33,29.9,2.4
389,14502.789999999994,397.5653004272227,0.0,28.1,False,0.116,5,bengaluru,0.33,29.9,2.4
390,14541.069999999994,398.57772163503864,0.0,29.6,False,0.16,5,bengaluru,0.33,29.9,2.4
391,14574.509999999995,399.49031509942876,0.0,32.8,False,0.131,5,bengaluru,0.33,29.9,2.4
392,14612.619999999995,400.74606986608796,0.0,28.0,True,0.05,5,bengaluru,0.33,29.9,2.4
393,14651.669999999995,401.67348014885033,0.0,31.1,False,0.101,5,bengaluru,0.33,29.9,2.4
394,14696.469999999994,402.8786311423028,0.0,31.2,False,0.051,5,bengaluru,0.33,29.9,2.4
395,14738.059999999994,404.2060636380734,0.0,34.6,False,0.05,5,bengaluru,0.33,29.9,2.4
396,14772.419999999995,405.1934239415521,0.0,29.9,False,0.073,5,bengaluru,0.33,29.9,2.4
397,14811.829999999994,406.28637348177574,0.0,28.6,True,0.12,5,bengaluru,0.33,29.9,2.4
398,14855.239999999994,407.52512116247465,0.0,32.3,False,0.057,5,bengaluru,0.33,29.9,2.4
399,14891.309999999994,408.52259309150554,0.0,29.5,False,0.076,5,bengaluru,0.33,29.9,2.4
400,14934.689999999993,409.87031664761884,0.0,34.4,False,0.084,5,bengaluru,0.33,29.9,2.4
401,14972.049999999994,411.1545190239434,0.0,28.8,True,0.05,5,bengaluru,0.33,29.9,2.4
402,15013.909999999994,412.50776658271275,0.0,33.0,True,0.157,5,bengaluru,0.33,29.9,2.4
403,15053.379999999994,413.64324616693693,0.0,29.5,True,0.135,5,bengaluru,0.33,29.9,2.4
404,15091.329999999994,414.83641220963267,0.0,33.2,False,0.099,5,bengaluru,0.33,29.9,2.4
405,15125.509999999995,416.095303673395,0.0,29.5,True,0.082,5,bengaluru,0.33,29.9,2.4
406,15157.029999999995,417.31035491396415,0.0,34.2,True,0.142,5,bengaluru,0.33,29.9,2.4
407,15199.579999999994,418.33966662742387,0.0,32.5,False,0.105,5,bengaluru,0.33,29.9,2.4
408,15240.929999999995,419.2696394816086,0.0,30.4,False,0.141,5,bengaluru,0.33,29.9,2.4
409,15283.129999999996,420.3237229635898,0.0,33.2,False,0.123,5,bengaluru,0.33,29.9,2.4
410,15325.989999999996,421.4619232140099,0.0,30.4,False,0.065,5,bengaluru,0.33,29.9,2.4
411,15363.639999999996,422.740917363478,0.0,28.6,True,0.054,5,bengaluru,0.33,29.9,2.4
412,15401.449999999995,423.93166047651783,0.0,33.2,False,0.088,5,bengaluru,0.33,29.9,2.4
413,15437.869999999995,424.8881228154597,0.0,32.8,False,0.147,5,bengaluru,0.33,29.9,2.4
414,15479.219999999996,425.99494443219777,0.0,30.2,False,0.056,5,bengaluru,0.33,29.9,2.4
415,15515.289999999995,427.37423945958125,0.0,31.0,True,0.09,5,bengaluru,0.33,29.9,2.4
416,15550.059999999996,428.53448272635853,0.0,33.7,False,0.092,5,bengaluru,0.33,29.9,2.4
417,15582.089999999997,429.6170050932935,0.0,33.1,False,0.05,5,bengaluru,0.33,29.9,2.4
418,15619.779999999997,431.20645575757305,0.0,33.9,True,0.05,5,bengaluru,0.33,29.9,2.4
419,15662.889999999998,432.82377094762563,0.0,32.5,True,0.051,5,bengaluru,0.33,29.9,2.4
420,15700.289999999997,434.2716628611711,0.0,35.5,False,0.05,5,bengaluru,0.33,29.9,2.4
421,15744.419999999996,435.45628967726105,0.0,35.5,False,0.175,5,bengaluru,0.33,29.9,2.4
422,15786.849999999997,436.4923681270191,0.0,32.7,False,0.153,5,bengaluru,0.33,29.9,2.4
423,15823.269999999997,437.70095535005777,0.0,32.1,True,0.167,5,bengaluru,0.33,29.9,2.4
424,15864.449999999997,439.0168606658608,0.0,28.1,True,0.097,5,bengaluru,0.33,29.9,2.4
425,15896.209999999997,440.12965164362856,0.0,33.9,False,0.066,5,bengaluru,0.33,29.9,2.4
426,15937.659999999998,441.40250050788876,0.0,33.6,False,0.05,5,bengaluru,0.33,29.9,2.4
427,15976.989999999998,442.8609120013072,0.0,31.2,True,0.081,5,bengaluru,0.33,29.9,2.4
428,16021.449999999997,444.60854644939167,0.0,34.0,True,0.05,5,bengaluru,0.33,29.9,2.4
429,16058.939999999997,445.74669190468705,0.0,32.2,False,0.094,5,bengaluru,0.33,29.9,2.4
430,16103.469999999998,446.9044524080564,0.0,34.8,False,0.122,5,bengaluru,0.33,29.9,2.4
431,16140.989999999998,448.2465555292227,0.0,36.3,False,0.079,5,bengaluru,0.33,29.9,2.4
432,16182.899999999998,449.536326928848,0.0,31.8,True,0.1,5,bengaluru,0.33,29.9,2.4
433,16223.919999999998,451.01566986550057,0.0,35.5,True,0.124,5,bengaluru,0.33,29.9,2.4
434,16264.909999999998,452.4479906413845,0.0,34.7,True,0.209,5,bengaluru,0.33,29.9,2.4
435,16295.829999999998,453.68936498025676,0.0,35.0,True,0.119,5,bengaluru,0.33,29.9,2.4
436,16331.729999999998,455.2368434783783,0.0,33.9,True,0.083,5,bengaluru,0.33,29.9,2.4
437,16375.649999999998,456.5403191882512,0.0,33.4,False,0.05,5,bengaluru,0.33,29.9,2.4
438,16412.929999999997,457.80530972564367,0.0,34.9,False,0.05,5,bengaluru,0.33,29.9,2.4
439,16452.449999999997,459.0155591579518,0.0,33.0,False,0.05,5,bengaluru,0.33,29.9,2.4
440,16485.729999999996,460.35141175334246,0.0,31.3,True,0.058,5,bengaluru,0.33,29.9,2.4
441,16523.119999999995,461.9023607579691,0.0,33.4,True,0.06,5,bengaluru,0.33,29.9,2.4
442,16559.529999999995,463.166060108317,0.0,35.2,False,0.077,5,bengaluru,0.33,29.9,2.4
443,16592.139999999996,464.26818305355533,0.0,33.3,False,0.096,5,bengaluru,0.33,29.9,2.4
444,16635.579999999994,466.0215560729901,0.0,34.4,True,0.05,5,bengaluru,0.33,29.9,2.4
445,16676.659999999996,467.62874031031834,0.0,33.0,True,0.052,5,bengaluru,0.33,29.9,2.4
446,16714.239999999998,468.57075439538596,0.0,32.0,False,0.104,5,bengaluru,0.33,29.9,2.4
447,16747.899999999998,469.54368732260764,0.0,34.3,False,0.141,5,bengaluru,0.33,29.9,2.4
448,16792.019999999997,470.7048076320641,0.0,35.0,False,0.136,5,bengaluru,0.33,29.9,2.4
449,16825.739999999998,472.44329271629397,0.0,37.7,True,0.076,5,bengaluru,0.33,29.9,2.4
450,16865.679999999997,473.7765601324854,0.0,32.3,False,0.09,5,bengaluru,0.33,29.9,2.4
451,16897.099999999995,474.81354369311197,0.0,32.3,False,0.06,5,bengaluru,0.33,29.9,2.4
452,16936.319999999996,476.5732155295264,0.0,35.9,True,0.05,5,bengaluru,0.33,29.9,2.4
453,16975.689999999995,477.8458168348522,0.0,34.3,False,0.05,5,bengaluru,0.33,29.9,2.4
454,17020.119999999995,479.06028028431484,0.0,31.5,False,0.062,5,bengaluru,0.33,29.9,2.4
455,17063.529999999995,480.27904291930196,0.0,31.9,False,0.095,5,bengaluru,0.33,29.9,2.4
456,17098.189999999995,481.81528314067293,0.0,34.2,True,0.05,5,bengaluru,0.33,29.9,2.4
457,17128.289999999994,482.8239688057513,0.0,32.2,False,0.06,5,bengaluru,0.33,29.9,2.4
458,17158.529999999995,484.34915368786017,0.0,35.9,True,0.066,5,bengaluru,0.33,29.9,2.4
459,17189.669999999995,485.1883236391066,0.0,31.7,False,0.129,5,bengaluru,0.33,29.9,2.4
460,17233.389999999996,486.4990511939337,0.0,33.6,False,0.071,5,bengaluru,0.33,29.9,2.4
461,17275.059999999994,487.85469049745615,0.0,35.1,False,0.078,5,bengaluru,0.33,29.9,2.4
462,17311.759999999995,488.9592334643167,0.0,29.8,True,0.105,5,bengaluru,0.33,29.9,2.4
463,17351.349999999995,490.40507103727356,0.0,30.9,True,0.086,5,bengaluru,0.33,29.9,2.4
464,17395.619999999995,491.64954187849906,0.0,36.7,False,0.19,5,bengaluru,0.33,29.9,2.4
465,17437.379999999994,493.06742595345065,0.0,36.2,False,0.082,5,bengaluru,0.33,29.9,2.4
466,17474.739999999994,494.24083477806505,0.0,33.0,False,0.074,5,bengaluru,0.33,29.9,2.4
467,17509.549999999996,495.4101835609176,0.0,31.9,True,0.104,5,bengaluru,0.33,29.9,2.4
468,17545.559999999994,496.5930050162491,0.0,33.7,False,0.093,5,bengaluru,0.33,29.9,2.4
469,17587.029999999995,498.08840941453826,0.0,31.1,True,0.05,5,bengaluru,0.33,29.9,2.4
470,17620.729999999996,498.9612802580526,0.0,31.6,False,0.116,5,bengaluru,0.33,29.9,2.4
471,17663.629999999997,500.2689105727635,0.0,33.8,False,0.062,5,bengaluru,0.33,29.9,2.4
472,17707.46,501.56567597092686,0.0,33.3,False,0.072,5,bengaluru,0.33,29.9,2.4
473,17746.989999999998,502.6233954030784,0.0,29.7,False,0.094,5,bengaluru,0.33,29.9,2.4
474,17784.05,503.62478530833994,0.0,33.7,False,0.154,5,bengaluru,0.33,29.9,2.4
475,17817.05,505.0844878507133,0.0,33.6,True,0.05,5,bengaluru,0.33,29.9,2.4
476,17854.59,506.44324733752,0.0,30.1,True,0.067,5,bengaluru,0.33,29.9,2.4
477,17897.35,507.3789047801639,0.0,30.1,False,0.105,5,bengaluru,0.33,29.9,2.4
478,17941.769999999997,509.21157340969285,0.0,35.2,True,0.05,5,bengaluru,0.33,29.9,2.4
479,17981.269999999997,510.68544876294004,0.0,31.4,True,0.075,5,bengaluru,0.33,29.9,2.4
480,18025.679999999997,512.1051705182444,0.0,32.6,False,0.088,5,bengaluru,0.33,29.9,2.4
481,18058.079999999998,512.9912076248486,0.0,32.5,False,0.149,5,bengaluru,0.33,29.9,2.4
482,18100.78,514.0856820948484,0.0,29.5,False,0.05,5,bengaluru,0.33,29.9,2.4
483,18136.55,515.2832579778391,0.0,34.1,False,0.05,5,bengaluru,0.33,29.9,2.4
484,18180.16,516.5454518482993,0.0,32.7,False,0.057,5,bengaluru,0.33,29.9,2.4
485,18224.96,518.0615811634673,0.0,30.4,True,0.05,5,bengaluru,0.33,29.9,2.4
486,18259.94,519.0513407544585,0.0,34.2,False,0.112,5,bengaluru,0.33,29.9,2.4
487,18298.87,520.3624196024707,0.0,35.2,False,0.084,5,bengaluru,0.33,29.9,2.4
488,18336.21,521.943735179591,0.0,33.9,True,0.05,5,bengaluru,0.33,29.9,2.4
489,18375.809999999998,523.5967843677598,0.0,34.2,True,0.05,5,bengaluru,0.33,29.9,2.4
490,18417.87,524.8043396504928,0.0,32.1,False,0.05,5,bengaluru,0.33,29.9,2.4
491,18457.969999999998,525.9104268982782,0.0,35.1,False,0.197,5,bengaluru,0.33,29.9,2.4
492,18493.389999999996,527.2366169726374,0.0,36.8,False,0.05,5,bengaluru,0.33,29.9,2.4
493,18538.109999999997,528.4604178909838,0.0,31.6,False,0.091,5,bengaluru,0.33,29.9,2.4
494,18581.42,529.8392493391112,0.0,33.0,True,0.115,5,bengaluru,0.33,29.9,2.4
495,18623.199999999997,530.8096827829935,0.0,31.3,False,0.121,5,bengaluru,0.33,29.9,2.4
496,18662.409999999996,531.971525093079,0.0,32.1,False,0.056,5,bengaluru,0.33,29.9,2.4
497,18702.739999999998,533.146714688956,0.0,32.0,False,0.05,5,bengaluru,0.33,29.9,2.4
498,18736.809999999998,534.163977386539,0.0,28.8,True,0.149,5,bengaluru,0.33,29.9,2.4
499,18769.719999999998,535.2148322803795,0.0,32.0,False,0.098,5,bengaluru,0.33,29.9,2.4
500,18802.71,536.1466223996407,0.0,33.5,False,0.108,5,bengaluru,0.33,29.9,2.4
1,60.01,1.8004636227454955,98.1995363772545,37.2,False,0.073,6,chennai,0.16,49.1,2.5
2,124.94,4.1408674126667675,95.85913258733324,36.1,True,0.05,6,chennai,0.16,49.1,2.5
3,183.81,5.908468001191138,94.09153199880886,37.0,False,0.088,6,chennai,0.16,49.1,2.5
4,251.55,7.7222130543181216,92.27778694568188,35.7,False,0.05,6,chennai,0.16,49.1,2.5
5,308.1,9.45797584092743,90.54202415907257,37.1,False,0.066,6,chennai,0.16,49.1,2.5
6,379.35,11.682071124909417,88.31792887509059,40.2,False,0.098,6,chennai,0.16,49.1,2.5
7,434.25,13.97294489569401,86.02705510430599,37.9,True,0.064,6,chennai,0.16,49.1,2.5
8,488.19,15.551056516241644,84.44894348375836,40.0,False,0.12,6,chennai,0.16,49.1,2.5
9,554.51,17.37445088548347,82.62554911451653,40.8,False,0.122,6,chennai,0.16,49.1,2.5
10,609.37,19.249253070603572,80.75074692939643,39.5,False,0.072,6,chennai,0.16,49.1,2.5
11,662.52,21.300917337011107,78.6990826629889,42.3,False,0.05,6,chennai,0.16,49.1,2.5
12,730.5899999999999,22.921683301635447,77.07831669836455,37.4,False,0.158,6,chennai,0.16,49.1,2.5
13,787.8599999999999,24.55583096732036,75.44416903267964,35.4,False,0.065,6,chennai,0.16,49.1,2.5
14,849.4099999999999,26.410478826344285,73.58952117365571,37.6,False,0.05,6,chennai,0.16,49.1,2.5
15,907.8099999999998,28.149611843298697,71.8503881567013,36.7,False,0.093,6,chennai,0.16,49.1,2.5
16,975.5799999999998,29.92502430685989,70.07497569314012,39.8,False,0.132,6,chennai,0.16,49.1,2.5
17,1031.9099999999999,32.312952773228076,67.68704722677192,38.6,True,0.05,6,chennai,0.16,49.1,2.5
18,1101.6499999999999,34.74048274371538,65.25951725628462,40.7,True,0.109,6,chennai,0.16,49.1,2.5
19,1171.1799999999998,36.348329946901956,63.651670053098044,36.9,False,0.189,6,chennai,0.16,49.1,2.5
20,1239.7099999999998,38.20489652144023,61.79510347855977,40.8,False,0.147,6,chennai,0.16,49.1,2.5
21,1297.9399999999998,39.96883393841737,60.03116606158263,37.1,False,0.083,6,chennai,0.16,49.1,2.5
22,1363.83,41.741022277246515,58.258977722753485,35.5,False,0.075,6,chennai,0.16,49.1,2.5
23,1416.9199999999998,43.714572413394734,56.285427586605266,41.3,False,0.05,6,chennai,0.16,49.1,2.5
24,1482.4399999999998,45.964376913160265,54.035623086839735,41.7,False,0.071,6,chennai,0.16,49.1,2.5
25,1545.7399999999998,47.796705405847284,52.203294594152716,36.9,False,0.082,6,chennai,0.16,49.1,2.5
26,1618.6999999999998,50.04180899225136,49.95819100774864,44.9,False,0.121,6,chennai,0.16,49.1,2.5
27,1681.1799999999998,51.948804931481384,48.051195068518616,38.1,False,0.05,6,chennai,0.16,49.1,2.5
28,1743.06,53.95975002926948,46.04024997073052,39.6,False,0.091,6,chennai,0.16,49.1,2.5
29,1794.3,55.67637402931633,44.32362597068367,38.2,False,0.077,6,chennai,0.16,49.1,2.5
30,1850.34,57.85172595156846,42.14827404843154,41.2,False,0.05,6,chennai,0.16,49.1,2.5
31,1913.01,59.88460757080999,40.11539242919001,39.7,False,0.083,6,chennai,0.16,49.1,2.5
32,1974.57,61.56861065817823,38.43138934182177,39.8,False,0.191,6,chennai,0.16,49.1,2.5
33,2038.9099999999999,63.37569077236166,36.62430922763834,41.0,False,0.111,6,chennai,0.16,49.1,2.5
34,2104.6099999999997,65.82620226512087,34.17379773487913,37.1,True,0.075,6,chennai,0.16,49.1,2.5
35,2160.4799999999996,67.81735988444603,32.182640115553966,40.8,False,0.05,6,chennai,0.16,49.1,2.5
36,2214.3599999999997,69.93215004742771,30.06784995257229,42.9,False,0.05,6,chennai,0.16,49.1,2.5
37,2268.5599999999995,71.65473685816313,28.345263141836867,37.5,False,0.05,6,chennai,0.16,49.1,2.5
38,2323.3499999999995,73.2588174367585,26.741182563241495,40.2,False,0.129,6,chennai,0.16,49.1,2.5
39,2396.5299999999993,75.46585384557147,24.534146154428527,44.4,False,0.208,6,chennai,0.16,49.1,2.5
40,2446.0599999999995,77.30090755152824,22.69909244847176,40.4,False,0.051,6,chennai,0.16,49.1,2.5
41,2501.4299999999994,79.32838359905624,20.671616400943762,41.4,False,0.092,6,chennai,0.16,49.1,2.5
42,2573.9599999999996,81.04667428191894,18.95332571808106,38.0,False,0.164,6,chennai,0.16,49.1,2.5
43,2624.97,82.78600242956999,17.21399757043001,38.6,False,0.099,6,chennai,0.16,49.1,2.5
44,2678.8599999999997,84.15627621432805,15.843723785671955,36.4,False,0.171,6,chennai,0.16,49.1,2.5
45,2740.4599999999996,86.19349342914374,13.806506570856257,40.0,False,0.066,6,chennai,0.16,49.1,2.5
46,2805.5499999999997,88.38424775972597,11.615752240274034,41.1,False,0.07,6,chennai,0.16,49.1,2.5
47,2877.81,90.2520648373126,9.747935162687398,40.2,False,0.103,6,chennai,0.16,49.1,2.5
48,2931.22,92.8459636867329,7.154036313267099,41.5,True,0.07,6,chennai,0.16,49.1,2.5
49,2981.1899999999996,95.41434139668621,4.585658603313789,42.2,True,0.093,6,chennai,0.16,49.1,2.5
50,3035.2099999999996,96.96948793824562,3.0305120617543793,39.6,False,0.141,6,chennai,0.16,49.1,2.5
51,3096.9799999999996,98.84976002482486,1.1502399751751398,37.9,False,0.066,6,chennai,0.16,49.1,2.5
52,3155.2799999999997,100.85695196247165,0.0,40.4,False,0.079,6,chennai,0.16,49.1,2.5
53,3222.7799999999997,102.94437653687434,0.0,44.1,False,0.125,6,chennai,0.16,49.1,2.5
54,3295.2099999999996,105.18000963553033,0.0,40.1,False,0.05,6,chennai,0.16,49.1,2.5
55,3348.2299999999996,106.9636424782207,0.0,38.7,False,0.05,6,chennai,0.16,49.1,2.5
56,3411.3499999999995,109.06047161779573,0.0,40.4,False,0.079,6,chennai,0.16,49.1,2.5
57,3471.5599999999995,111.43053726535722,0.0,44.3,False,0.065,6,chennai,0.16,49.1,2.5
58,3524.7499999999995,113.45971713532829,0.0,42.0,False,0.056,6,chennai,0.16,49.1,2.5
59,3596.8199999999997,116.82288018638833,0.0,44.0,True,0.092,6,chennai,0.16,49.1,2.5
60,3655.4199999999996,118.80455283795102,0.0,42.7,False,0.162,6,chennai,0.16,49.1,2.5
61,3725.7099999999996,121.18806211432316,0.0,42.2,False,0.05,6,chennai,0.16,49.1,2.5
62,3776.0099999999998,123.11122972450681,0.0,41.4,False,0.05,6,chennai,0.16,49.1,2.5
63,3835.66,125.04679433541666,0.0,43.9,False,0.189,6,chennai,0.16,49.1,2.5
64,3887.39,126.68057737536435,0.0,41.5,False,0.152,6,chennai,0.16,49.1,2.5
65,3954.2999999999997,128.48488265170562,0.0,40.4,False,0.11,6,chennai,0.16,49.1,2.5
66,4022.4399999999996,130.85492290010066,0.0,42.5,False,0.053,6,chennai,0.16,49.1,2.5
67,4087.97,133.0622597787209,0.0,41.2,False,0.05,6,chennai,0.16,49.1,2.5
68,4146.69,135.03124392389276,0.0,39.8,False,0.084,6,chennai,0.16,49.1,2.5
69,4206.98,137.40304104019276,0.0,44.3,False,0.05,6,chennai,0.16,49.1,2.5
70,4264.9,139.50973503691202,0.0,46.6,False,0.159,6,chennai,0.16,49.1,2.5
71,4334.16,141.4874496318447,0.0,42.3,False,0.104,6,chennai,0.16,49.1,2.5
72,4393.82,143.69042853028418,0.0,42.5,False,0.05,6,chennai,0.16,49.1,2.5
73,4446.87,145.51195422187584,0.0,44.0,False,0.138,6,chennai,0.16,49.1,2.5
74,4507.24,147.6709418061251,0.0,41.8,False,0.05,6,chennai,0.16,49.1,2.5
75,4571.26,149.7198437024984,0.0,39.6,False,0.091,6,chennai,0.16,49.1,2.5
76,4639.95,151.40716278374538,0.0,38.3,False,0.109,6,chennai,0.16,49.1,2.5
77,4702.59,153.64768186549207,0.0,47.1,False,0.178,6,chennai,0.16,49.1,2.5
78,4764.72,156.77065615175113,0.0,44.2,True,0.091,6,chennai,0.16,49.1,2.5
79,4830.280000000001,158.9282407609725,0.0,40.6,False,0.05,6,chennai,0.16,49.1,2.5
80,4881.660000000001,161.82710062607552,0.0,45.0,True,0.079,6,chennai,0.16,49.1,2.5
81,4950.160000000001,164.47847633241358,0.0,45.4,False,0.077,6,chennai,0.16,49.1,2.5
82,5018.320000000001,166.70828460537297,0.0,40.9,False,0.05,6,chennai,0.16,49.1,2.5
83,5082.9800000000005,168.77782816826914,0.0,44.5,False,0.115,6,chennai,0.16,49.1,2.5
84,5155.38,171.60433786385477,0.0,46.3,False,0.05,6,chennai,0.16,49.1,2.5
85,5224.11,175.13557019973578,0.0,46.0,True,0.073,6,chennai,0.16,49.1,2.5
86,5293.95,177.6402087875631,0.0,43.6,False,0.05,6,chennai,0.16,49.1,2.5
87,5344.75,179.91779533195793,0.0,43.6,True,0.123,6,chennai,0.16,49.1,2.5
88,5408.06,182.25517413374922,0.0,43.2,False,0.073,6,chennai,0.16,49.1,2.5
89,5475.68,184.54435698461404,0.0,41.7,False,0.075,6,chennai,0.16,49.1,2.5
90,5531.450000000001,187.17456806936013,0.0,44.5,True,0.142,6,chennai,0.16,49.1,2.5
91,5600.340000000001,189.36627706929158,0.0,40.3,False,0.079,6,chennai,0.16,49.1,2.5
92,5668.070000000001,191.71949494473213,0.0,42.4,False,0.09,6,chennai,0.16,49.1,2.5
93,5729.650000000001,193.79550753152222,0.0,45.3,False,0.106,6,chennai,0.16,49.1,2.5
94,5793.620000000001,195.79184059150853,0.0,43.7,False,0.107,6,chennai,0.16,49.1,2.5
95,5857.830000000001,198.04242610517676,0.0,42.0,False,0.05,6,chennai,0.16,49.1,2.5
96,5908.090000000001,200.03196238444974,0.0,42.3,False,0.05,6,chennai,0.16,49.1,2.5
97,5959.660000000001,202.14416352495365,0.0,41.4,True,0.146,6,chennai,0.16,49.1,2.5
98,6024.180000000001,205.41754202323418,0.0,44.9,True,0.05,6,chennai,0.16,49.1,2.5
99,6082.790000000001,207.8419396409734,0.0,45.3,False,0.068,6,chennai,0.16,49.1,2.5
100,6152.600000000001,209.68884505165244,0.0,40.4,False,0.149,6,chennai,0.16,49.1,2.5
101,6214.1100000000015,211.67973940758816,0.0,44.2,False,0.121,6,chennai,0.16,49.1,2.5
102,6268.620000000002,213.9236447403322,0.0,44.3,False,0.051,6,chennai,0.16,49.1,2.5
103,6333.350000000001,216.10772660815056,0.0,41.1,False,0.05,6,chennai,0.16,49.1,2.5
104,6391.440000000001,217.95848249912896,0.0,43.1,False,0.129,6,chennai,0.16,49.1,2.5
105,6452.420000000001,219.69960450959684,0.0,40.8,False,0.148,6,chennai,0.16,49.1,2.5
106,6505.140000000001,222.15899116690244,0.0,40.3,True,0.078,6,chennai,0.16,49.1,2.5
107,6554.840000000001,223.794244402488,0.0,42.1,False,0.112,6,chennai,0.16,49.1,2.5
108,6606.350000000001,225.39326176006477,0.0,41.0,False,0.108,6,chennai,0.16,49.1,2.5
109,6678.4000000000015,227.701033036109,0.0,41.0,False,0.076,6,chennai,0.16,49.1,2.5
110,6741.9000000000015,230.17840477017364,0.0,44.7,False,0.05,6,chennai,0.16,49.1,2.5
111,6799.760000000001,232.15425262597367,0.0,40.1,False,0.093,6,chennai,0.16,49.1,2.5
112,6851.160000000001,233.78853539355856,0.0,41.6,False,0.136,6,chennai,0.16,49.1,2.5
113,6906.200000000001,235.87205950922566,0.0,42.2,False,0.05,6,chennai,0.16,49.1,2.5
114,6977.410000000001,237.81981107636955,0.0,41.5,False,0.112,6,chennai,0.16,49.1,2.5
